"Vehicle","Start Location Name","Start Time","End Location Name","End Time","Distance (mi)","Duration (min)","Fuel Cost (USD)","Average MPG","Fuel Volume (gal)","Hard Accelerations","Hard Brakes","Duration Over 70 mph (secs)","Duration Over 75 mph (secs)","Duration Over 80 mph (secs)","Start Location Lat","Start Location Lon","Start Location Accuracy (meters)","End Location Lat","End Location Lon","End Location Accuracy (meters)","Path","Tags"
"2003 Honda Civic","1142 East Southern Avenue, Mesa, AZ 85204, USA","2013-12-19 1:37 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2013-12-19 1:52 PM","5.09","14.94","0.52","30.34","0.16","0","0","0","0","0","33.39373","-111.8062","5","33.34454","-111.78196","10","_gyjE`dliTCMoAAIFEEYUGMIc@?kAdB?vF@vF@rMFNJv@BrGHjCDtB@fC@tHChBD~@JnCx@`Bx@|BrA`Bn@bAZbATt@Jl@BfC@l@A@AJMvA?fCApICdC?dUEpVKjUEfTC`dAO?_NEeb@EiVIo^AyBlC?tE?vGFdOHpB@?mB@{@OaBQqAQ{BG}CLcDk@AWEuBm@d@gC@]AgHBk@LaAd@cB",""
"2003 Honda Civic","South Country Club Drive, Gilbert, AZ 85233, USA","2013-12-19 12:48 PM","1142 East Southern Avenue, Mesa, AZ 85204, USA","2013-12-19 1:02 PM","4.37","14.02","0.53","25.17","0.18","0","0","0","0","0","33.37687","-111.84211","10","33.39373","-111.8062","5","m|ujEddsiTc@KeBo@aFwCgC}Ae@U_A]{@U{@Qw@IqAEaFAeNEyC?@]G{As@}REaCEw@MU@aLAcIEs^@mUAkQAcb@EoWNKDIB{Ad@kQLaF@q@uACY?oBCiFHuE?w@?OJsMGwFAwFAeB??jAHb@FL^ZHGnA@BL",""
"2003 Honda Civic","","2013-12-19 8:27 AM","","2013-12-19 8:40 AM","5.10","13.48","0.59","27.52","0.18","0","0","0","0","0","33.29655","-111.59321","5","33.29655","-111.59321","5","null",""
"2003 Honda Civic","","2013-12-18 8:35 PM","","2013-12-18 8:58 PM","15.54","22.88","1.37","35.28","0.45","0","0","0","0","0","33.29655","-111.59321","5","33.29655","-111.59321","5","null",""
"2003 Honda Civic","372-380 East Mesquite Street, Gilbert, AZ 85296, USA","2013-12-18 9:37 AM","6550 South Mountain Road, Mesa, AZ 85212, USA","2013-12-18 10:01 AM","15.99","24.26","1.67","29.64","0.53","0","1","141","106","42","33.34438","-111.78212","5","33.29675","-111.59417","5","iqojEhmgiT_@vAM`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBnDB`EDtC@dB@bCBFHBDD?bDBrDHnCNhCBpFBZ??a@CcNAoBMwDEkHEoc@EqRAyNEa`@Iwb@Cye@EkWCuy@CoT?}ICmOCcRCgGImA?qKAmZ?wDKuFbFFnC?bDCjFI~OEx@ALFLBvA@zE?@aAS{Cy@_LWkEW_IG_CEOEII}DQaKEiCCsIAk`@@yhB?a[?}s@?{b@AgMGoEQuEOeCi@mHa@sDDU?Iu@iFoC_QkAeI[mEc@}Ef@?hEAvKMdRKlEEByDAoGEc@A}FCmO@uJJwj@@oKnC?lFA~KBtUGpDExBOpQIrROp\SpUOzg@[vCCCW@{FZuaBPqt@A[Jw[Jag@D_SCaLKWSOe@EyGEcODbOExGDd@DRNJVB`LCfFyD@wO?Is@OUKIoE?",""
"2003 Honda Civic","6550 South Mountain Road, Mesa, AZ 85212, USA","2013-12-17 10:05 PM","372-380 East Mesquite Street, Gilbert, AZ 85296, USA","2013-12-17 10:31 PM","16.11","26.32","1.42","35.28","0.45","0","0","0","0","0","33.29675","-111.59417","5","33.34438","-111.78212","5","sgfjE``chTnE?JHNTHr@vO?xDABgFCaLKWSOe@EyGEiQFhQGxGDd@DRNJVB`LMfm@Opi@@ZQpt@[taBAzFmg@X}j@\}OH}]TuIA}TIcEB{H`@eE?wA?aB?@^AnKGp[EzYDjWGj@GnFAnLArQGxCUfCUjAe@~Aq@bB_@p@s@dAyFtGiD|Do@bAu@tAWr@[hAUbA[hCG~@E`CHxHF`IHvHGbFCdACfBDxALbBPvAVjAXbA`@bAh@fA^p@fFxGvFjHjClD`DdENRNAn@vAj@`BXbAXfBRrCBlAEnJ?`FQv@sDDeDBoB@wB@}A@]QwGE_EBqE?i@AAj@LhEf@lOHrEBdEN~@?dH?rQ?|g@?hY?~LHxGXdQCLCb@@nAMvZA~AChCEAMAi@?e@BE@KHy@@{G@cGBkFHcDBoC?cFGJtF?vD@lZ?pKMf@AR?pDDjUDnT@pI@f]Dlw@AdLHhX?~TNnhAF|`@BpNDjPLlDBfEBzLoGC}AAkAEiBMoBEkECMDIHcCCeBAwIGoDC?mB@{@OaBQqAQ{BG}CLcDk@AWEuBm@d@gC@]AgHBk@LaA^wA",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2013-12-17 10:58 AM","6550 South Mountain Road, Mesa, AZ 85212, USA","2013-12-17 11:24 AM","15.54","25.51","1.38","35.05","0.45","2","1","31","0","0","33.34454","-111.78196","5","33.29675","-111.59417","5","cqojE|lgiTe@bBM`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBnDB`EDtC@dB@bCBFHBDD?bDBrDHnCNhCBpFBZ??a@CcNAoBMwDEkHEoc@EqRAyNEa`@Iwb@Cye@EkWCuy@CoT?}ICmOCcRCgGImA?qKAmZ?wDKuFbFFnC?bDCjFI~OEx@ALFLBvA@zE?@aAS{Cy@_LWkEW_IG_CEOEII}DQaKEiCCsIAk`@@yhB?a[?}s@?{b@AgMGoEQuEOeCi@mHa@sDDU?Iu@iFoC_QkAeI[mEc@}Ef@?hEAvKMdRKlEEByDAoGEc@A}FCmO@uJJwj@@oKnC?lFA~KBtUGpDExBOpQIrROp\SpUOzg@[vCCCW@{FZuaBPqt@A[Jw[Jag@D_SCaLKWSOe@EiFEhFDd@DRNJVB`LCfFyD@wO?Is@OUKIoE?",""
"2003 Honda Civic","6550 South Mountain Road, Mesa, AZ 85212, USA","2013-12-16 10:04 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2013-12-16 10:27 PM","16.07","23.98","1.45","34.58","0.48","1","0","0","0","0","33.29675","-111.59417","5","33.34454","-111.78196","5","sgfjE``chTnE?JHNTHr@vO?xDABgFCaLKWSOe@EyGEsRFrRGxGDd@DRNJVB`LMfm@Opi@@ZQpt@[taBAzFmg@X}j@\}OH}]TuIA}TIcEB{H`@eE?wA?aB?@^AnKGp[EzYDjWGj@GnFA|D[?{DBgLJmID}FCmACsC@yD?aCCBf@Fh@X|Av@~CVv@|BjF|A`Ed@rApA|Eb@tBR^fA~Gv@vGp@|IFz@J~BLlF@fC?vh@@dy@A~Y?bmCDtJ\bTE\Ah@CvTGzGEfEEAMAcA?QDKHy@@{G@sJF_HHkEAgDEJtF?pNBtXAnCMf@AlA@lRB~NF|O?xN@vNBpm@@jMAjF@jKB~JBpUFjl@Dn[FvVFti@HbHHrBDzO?dA_B?mGEoBKeAGg@CuBAcDAGBIHcCCeBAuCAaEEoDC?mB@{@A]_@uCU{D?sCHmBk@AWEuBm@d@gC@]AgHBk@LaAd@cB",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2013-12-16 10:52 AM","6550 South Mountain Road, Mesa, AZ 85212, USA","2013-12-16 11:20 AM","16.00","28.02","1.48","33.64","0.48","1","0","0","0","0","33.34454","-111.78196","5","33.29675","-111.59417","5","cqojE|lgiTe@bBM`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBnDB`EDtC@dB@bCBFHBDD?bDBrDHnCNhCBpFBZ??a@CcNAoBMwDEkHEoc@EqRAyNEa`@Iwb@Cye@EkWCuy@CoT?}ICmOCcRCgGImA?qKAmZ?wDKuFbFFnC?bDCjFI~OEx@ALFLBvA@zE?@aAS{Cy@_LWkEW_IG_CEOEII}DQaKEiCCsIAk`@@yhB?a[?}s@?{b@AgMGoEQuEOeCi@mHa@sDDU?Iu@iFoC_QkAeI[mEc@}Ef@?hEAvKMdRKlEEByDAoGEc@A}FCmO@uJJwj@@oKnC?lFA~KBtUGpDExBOpQIrROp\SpUOzg@[vCCCW@{FZuaBPqt@A[Jw[Jag@@wKyD@wO?Is@OUKIoE?",""
"2003 Honda Civic","20806-20836 East Pecos Road, Mesa, AZ 85212, USA","2013-12-15 9:58 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2013-12-15 10:17 PM","13.36","19.16","1.13","36.46","0.37","1","0","0","0","0","33.29226","-111.63372","30","33.34454","-111.78196","5","qkejEvmjhTAlFmg@X}j@\}OH}]TuIA}TIcEB{H`@eE?wA?aB?@^AnKGp[EzYDjWGj@GnFA|D[?{DBgLJmID}FCmACsC@yD?aCCBf@Fh@X|Av@~CVv@|BjF|A`Ed@rApA|Eb@tBR^fA~Gv@vGp@|IFz@J~BLlF@fC?vh@@dy@A~Y?bmCDtJ\bTE\Ah@CvTGzGEfEEAMAcA?QDKHy@@{G@sJF_HHkEAgDEJtF?pNBtXAnCMf@AlA@lRB~NF|O?xN@vNBpm@@jMAjF@jKB~JBpUFjl@Dn[FvVFti@HbHHrBDzO?dA_B?mGEoBKeAGg@CuBAcDAGBIHcCCeBAuCAaEEoDC?mB@{@A]_@uCU{D?sCHmBk@AWEuBm@d@gC@]AgHBk@LaAd@cB",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2013-12-15 10:48 AM","6550 South Mountain Road, Mesa, AZ 85212, USA","2013-12-15 11:14 AM","15.99","26.49","1.47","33.64","0.48","2","0","0","0","0","33.34454","-111.78196","5","33.29675","-111.59417","5","cqojE|lgiTe@bBM`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBnDB`EDtC@dB@bCBFHBDD?bDBrDHnCNhCBpFBZ??a@CcNAoBMwDEkHEoc@EqRAyNEa`@Iwb@Cye@EkWCuy@CoT?}ICmOCcRCgGImA?qKAmZ?wDKuFbFFnC?bDCjFI~OEx@ALFLBvA@zE?@aAS{Cy@_LWkEW_IG_CEOEII}DQaKEiCCsIAk`@@yhB?a[?}s@?{b@AgMGoEQuEOeCi@mHa@sDDU?Iu@iFoC_QkAeI[mEc@}Ef@?hEAvKMdRKlEEByDAoGEc@A}FCmO@uJJwj@@oKnC?lFA~KBtUGpDExBOpQIrROp\SpUOzg@[vCCCW@{FZuaBPqt@A[Jw[Jag@@wKyD@wO?Is@OUKIoE?",""
"2003 Honda Civic","3001 North Alma School Road, Paseo Del Oro, Chandler, AZ 85224, USA","2013-12-14 5:52 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2013-12-14 6:07 PM","4.76","14.61","0.47","31.52","0.16","0","0","0","0","0","33.35023","-111.85868","87.9","33.34454","-111.78196","5","}upjElnviT`B?@gD@kE?ie@CiNBeW@sCBkAHqE?kDIiICsBAqD?oACeY?aLAuRA{RHa@?sBAcGAkCIi@Ck\G{m@?mBFo@A_FIo@?m@AaBAkPGu^CgXIsZAwIhE?jD?zEFjNFtDB@}CEcASsASqBK{C?wAB{@FcA]?YCWEiBk@\eBHq@AuHFmAT_AXcA",""
"2003 Honda Civic","2815-2863 North Alma School Road, Alma Elliot Square, Chandler, AZ 85224, USA","2013-12-14 5:45 PM","3001 North Alma School Road, Paseo Del Oro, Chandler, AZ 85224, USA","2013-12-14 5:47 PM","0.20","2.26","0.05","12.23","0.03","0","0","0","0","0","33.3483","-111.85898","5","33.35023","-111.85868","5","{ipjEvmviT[?a@@MPsE@aB?",""
"2003 Honda Civic","1415 West Elliot Road, Tempe, AZ 85284, USA","2013-12-14 4:26 PM","2815-2863 North Alma School Road, Alma Elliot Square, Chandler, AZ 85224, USA","2013-12-14 4:38 PM","6.17","11.69","0.48","39.99","0.16","0","0","0","0","0","33.34866","-111.96117","5","33.3483","-111.85898","5","}kpjElmjjTf@A?GDe@@q@?EqAAo@?AeFA_H?kIGaZAoXCmd@?oKBiECSIK?wALg@AuFA_Z@yT?}MDmk@Dqg@@mLAgHIqSEiWMgYGqXAqB@eBMkLIa@Am@EeQGgWEoJGg[CeEGmSGoUIySI{e@C{DrEAPNfBCz@??a@iB@",""
"2003 Honda Civic","8475 South Emerald Drive, Tempe, AZ 85284, USA","2013-12-14 4:05 PM","1415 West Elliot Road, Tempe, AZ 85284, USA","2013-12-14 4:11 PM","1.37","6.04","0.18","23.99","0.05","0","0","0","0","0","33.33874","-111.96878","10","33.34866","-111.96117","5","ulnjEz{kjT?n@GFkB?OGWWKNGTKl@SEc@Qm@e@_@g@]u@U{@CUCsAV_FXwF?yEAaFeA?cD?_I?eR?wI@MQm@?cA?GKE[?g@Cq@?K]?AeE",""
"2003 Honda Civic","774-798 South Gilbert Road, Gilbert, AZ 85296, USA","2013-12-14 2:41 PM","8475 South Emerald Drive, Tempe, AZ 85284, USA","2013-12-14 3:02 PM","11.76","20.71","0.93","39.28","0.29","0","1","0","0","0","33.33586","-111.79005","65","33.33874","-111.96878","10","c|mjEt~hiTnA@@hD@bGK|DCfBFdn@BxP@nQ@hGFzSEz@[rBy@|BmCdGa@bAMh@c@vBEZKtACnB@pAH|AT`Bf@vBlC|G~AbE\|ALjADnHB`XLjdA@h@@BFJ?dAEJCLAdDBxS@|L?lGFZ?~BB|C?|F?jK?dF?hBGT?hD?vJ?~EAdO@nE@bA@HBJ@`@?\?dMEzh@CxTKTCbKDhFB^NZFnPLhWJjSDzJOXCrACvBElB@zF?XBjDF`ENrERbA?l@@bABhDApDFvOPbs@@xNElTE~Y@fNBtW@~LBr]@pf@@b^DfKAfIDbe@Ddl@BvM?hE?rD@fD_D@q@D{@PcAl@e@^o@dAWl@o@pC[r@c@n@_@Zc@Tw@Ra@DqD@}@C]GLy@JQDIPTLFTDbBC@M?g@",""
"2003 Honda Civic","null","2013-12-13 11:51 PM","S Gilbert Rd, Gilbert, AZ","2013-12-13 11:53 PM","0.34","1.51","0.05","23.05","0.03","0","0","0","0","0","33.35461","-111.78909","5","33.33586","-111.79005","65","_sqjEzxhiT@zBxCAR?NKtDAnLIdBAfL?vGFdOHbNJzFBbCBFHBDN@zGD`CNdCFdFB",""
"2003 Honda Civic","3177 West Chandler Boulevard, Chandler Mall, Chandler, AZ 85226, USA","2013-12-13 9:34 PM","227 North Gilbert Road, Gilbert, AZ 85234, USA","2013-12-13 9:57 PM","10.54","22.81","1.01","32.22","0.32","3","0","0","0","0","33.30051","-111.90079","5","33.3546","-111.78925","5","a_gjEzr~iTrB~DSJg@LkAPkF?uF@u@?k@Iu@[c@a@U]Y_AGc@EiCmEFg@CUOCcEGyAAeCCeCAcCIeEGoIKeq@Ka`@@gMByE@oFCgDGoFEkLA_ZC}W@uO?}KCkZAwUEi[AuCGyACsACcDEgNA{KFuCMY@gB?{HA_SA{V?kL?wN?gAJs@CiFG_SOyo@Ga[E}NAcNAi\@_VAsL@}MoE@}a@DuJ?oA@gSBu[Bwc@Bi@@e@Hw@NoBn@kCt@kALm@@y@C{@MmEmAi@Mo@ImAAwC@_DAwHCaCImBMgHGUN{IEuKK}OI_JIuJ?kPHaD@aA@QIkD@AeA",""
"2003 Honda Civic","595 South Galleria Way, Costco Wholesale, Chandler, AZ 85226, USA","2013-12-13 3:52 PM","3177 West Chandler Boulevard, Chandler Mall, Chandler, AZ 85226, USA","2013-12-13 3:56 PM","0.71","3.38","0.09","23.29","0.03","1","1","0","0","0","33.29353","-111.89873","5","33.30051","-111.90079","5","cwejEjf~iTFlBcCNAaAGw@GYg@mAOUWU_@Sg@O]CiA?uBBmBBaA?GCOGmDDkA@BLPp@L^\l@f@hANv@Hv@@d@Cd@Mn@]|@w@bAeAbAmA~@mAx@[L_@JqCkFAGAC?KRQVUp@pA",""
"2003 Honda Civic","4570-4620 North Scottsdale Road, Scottsdale, AZ 85251, USA","2013-12-13 3:13 PM","595 South Galleria Way, Costco Wholesale, Chandler, AZ 85226, USA","2013-12-13 3:49 PM","16.77","35.98","1.42","36.46","0.45","2","0","0","0","0","33.50345","-111.92622","5","33.29353","-111.89873","65","qsnkEvqcjTvFJ`DArA?x@?lCOVDD_@H_@vAoCpB}DvCcGf@gAd@m@RSb@[v@_@v@OjAAzCA|B?RBAoAGS?gA?}B?eF@cJ@yCFG@q@@kE@wHBiQBiC@wGAmHKk@?}@?sCAiADoE?{L?aFAgZCai@?sADABA@E@u@@kB@{@nBKjHe@fESbH[FCXOnGEvCBrBHvD`@jDn@vA^xFhBfHzBdB`@nAT|BV|@HjBHvABvAAxCMxBU~EcAfKcCrD{@xBa@nC_@hCWnCOfEGbC@xBF|PjA`FZjXhBxl@hEnIh@tALzE\zF^xCJjHHlHFfK?nSHxMA`G?r@@hIDvA?nJDtO@vLN`@Dl^TjULhVLtD@dPGdRYvBAdDElTCxTBzIDxNMnMBjL@bOG`@?zLBfAA|GNrAN|B\v@NrCx@pBr@pBt@vC`AhAXjB\~BZr@FzDVj\j@bXh@|e@~@nJTtGV`L^tBDtCAlDCdDGpDOnDUtLw@fCOt@CpIUbVg@~JQlOa@rMe@tGK~AArFE~E?hGF|GPxFRlFVt_@fCjNp@dHPxDD|GDtFAjLAPHHDpAFlVv@j@Db@HrC?xGAhM?nMRdC@jE?pD?BdABl@N`ARx@dAvCTnAHz@@v@d@GNIjEEnCAd@@`@H`@N\TRVP\P`@Nn@F\@r@@h@bCOGmB",""
"2003 Honda Civic","null","2013-12-13 2:23 PM","N Scottsdale Rd, Scottsdale, AZ","2013-12-13 2:41 PM","4.72","17.63","0.49","30.11","0.16","0","0","0","0","0","33.45939","-111.92576","5","33.50345","-111.92622","5","e`fkEnncjTrD@?fA?j@{CCcAA}AAuCCcGC_UOuJ@aU@m@JuD?WOs@?oFAYPy@AgOA}I?eAAOMs@E_B?a@@mB?gG@YLwE?_@OkA@yCA}@Wi@S_@UYWa@i@[k@Sm@OmAQmCUoCKm@Uw@k@aAQSc@]m@Y]Kg@IeIMwFAyGEeDMkF?kABqFBgI?m@DkARs@Xi@`@_@`@e@t@cBlDwC`GcBdDQVOVKb@AL_@?o@@{@BoD@kHEgM?iC@?ZTAvD@bB@lE@",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2013-12-13 1:19 PM","1025 North Scottsdale Road, Scottsdale, AZ 85257, USA","2013-12-13 1:47 PM","16.28","28.53","1.39","35.99","0.45","3","0","26","0","0","33.34454","-111.78196","10","33.45931","-111.92591","5","cqojE|lgiTe@bBM`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBqBAkHEyECwGGgL?uOJuD@QIiB@aEBkB?qFDOHwEBgLDyD@mCDwD@S?UMO?q@?oD@yFFWNuA@k@@_HFqDDSQ}ONoHDgB?uAIu@KwA_@_Bs@SEMAqCeBo@[COEISIsCo@_BM_IAmK?yKBeNKgB?]As@??l@HjCT`H\~IH`G@r@@@LJDjQ?fAFnWHvZ?`O@ff@H~r@AtR@td@Blr@Jb\HxVZvw@@pqA@rRK\CJEzAQ|CQtBI|@QnCAjBBpB^rIBvBSx`@EfIEfBQtAQv@m@|Ae@x@s@x@[Xm@b@{@`@gAXgALgEJkS^eNTOFCFCDyDM{KEuFBwGEgFBuFCwFFcOHeB@qSRwOFeECe@?eUMiUMuPEMKEASAyCEcJc@kCS_Ec@gCSw@GcFe@uAE_ADq@HsAVgA^k@Zo@b@m@j@g@f@y@lASX_@v@]`A]lAGZWzA_CnTMj@MpA_@`DEn@HRGXQhDKlFElv@A~@@hREvf@CvFU`@U~IItFCxEAbEGZGLKNOP}BBm@@}@@E@OJ}GDo@?uAB_DBcURmi@@oKCmFCmOGe@AOMgFC?sBcDA",""
"2003 Honda Civic","911 South Lindsay Road, Gilbert, AZ 85296, USA","2013-12-12 3:03 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2013-12-12 3:10 PM","2.24","6.61","0.23","30.58","0.08","0","0","0","0","0","33.33373","-111.7718","10","33.34454","-111.78196","10","mpmjEpmeiTZnA@^?xAeAAk@ASIGA}E?@zLF|`@BpNDjPLlDBfEBzLoGC}AAkAEiBMoBEkECMDIHcCCeBAwIGoDC?mB@{@OaBQqAQ{BG}CLcDk@AWEuBm@d@gC@]AgHBk@LaAd@cB",""
"2003 Honda Civic","1142 East Southern Avenue, Mesa, AZ 85204, USA","2013-12-12 2:31 PM","911 South Lindsay Road, Gilbert, AZ 85296, USA","2013-12-12 2:44 PM","6.36","12.86","0.57","34.58","0.18","1","0","0","0","0","33.39373","-111.8062","5","33.33373","-111.7718","10","_gyjE`dliTCMoAAIFEEYUGMIc@?kAdB?xC?AgDAkFGwOGuRIm^Q}X@wM@kHAaE@uEA}JAsHAk\CiE?qE?{Eb@@`HA|JBvGAvJBtB?z]@bR@lKAnAFnAT|@ZfAl@p@j@bCzCf@f@d@`@dAn@jA`@^Jr@J~ADdQW|QWzACdDS~CShKK|LKbHAfENhFArDExII~MK~FGxWA`QEbK?xRAR?NFTBpFEdGBfA?TMpBBAyB[oA",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2013-12-12 1:40 PM","1142 East Southern Avenue, Mesa, AZ 85204, USA","2013-12-12 1:56 PM","5.07","15.84","0.57","27.52","0.18","0","0","0","0","0","33.34454","-111.78196","65","33.39373","-111.8062","5","cqojE|lgiTe@bBM`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBqBAkHEyECwGGgL?uOJuD@QIiB@aEBkB?qFDOHwEBgLDyD@mCDwD@S?UMO?q@?oD@yFFWNuA@k@@_HFqDDSQ}ONoHDgB?uAIu@KwA_@_Bs@SEMAqCeBo@[COEISIsCo@_BM_IAmK?yKBeNKsF?eLDkL?wLC?zEJrKFhNDfRNlj@BpRcAA?g@?UCMe@E?s@AE",""
"2003 Honda Civic","6550 South Mountain Road, Mesa, AZ 85212, USA","2013-12-11 8:34 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2013-12-11 8:57 PM","16.04","23.06","1.41","35.28","0.45","1","0","0","0","0","33.29642","-111.59266","5","33.34454","-111.78196","10","sefjEzlbhTfPExGDd@DRNJVB`LMfm@Opi@@ZQpt@[taBAzFmg@X}j@\}OH}]TuIA}TIcEB{H`@eE?wA?aB?@^AnKGp[EzYDjWGj@GnFA|D[?{DBgLJmID}FCmACsC@yD?aCCBf@Fh@X|Av@~CVv@|BjF|A`Ed@rApA|Eb@tBR^fA~Gv@vGp@|IFz@J~BLlF@fC?vh@@dy@A~Y?vnA?j}@DtJ\bTE\Ah@CvTGzGEfEEAMAcA?QDKHy@@{G@sJF_HHkEAgDEJtF?pNBtXAnCMf@AlA@lRB~NF|O?xN@vNBpm@@jMAjF@jKB~JBpULzhAFvVFti@HbHHrBDzO?dA_B?mGEoBKeAGg@CuBAcDAGBIHcCCeBAuCAaEEoDC?mB@{@A]_@uCU{D?sCHmBk@AWEuBm@d@gC@]AgHBk@LaAd@cB",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2013-12-11 9:32 AM","6550 South Mountain Road, Mesa, AZ 85212, USA","2013-12-11 9:59 AM","16.06","27.54","1.65","30.11","0.53","2","0","42","0","0","33.34454","-111.78196","65","33.29642","-111.59266","5","ypojEblgiTo@|BM`ACj@@fHA\e@fChBj@p@H\?GbACz@?vABbAFvARpBX|BAvDtKJzIDLN|A@vFHtBNfDDbFBj@??u@CyOKqDIwEEmf@EcQA_LEaa@Iyf@Cu`@CsUEo`AA}RAsFAqREeKAgKCaEGk@?cC?eDAsZ?}GKqF|A@jBBrF?rFIdLEdGCTHT@jF@v@?@YEkAu@{K_@yF[wHK_EE_@GOSsJOgMCgg@B}fBA_[?gn@?me@?oNCsEOwFQoDc@oGm@aGDY[}BkC_Q_BeKa@gFg@uFbAApD?zFGnHIfIE~HGR?@U?iL?EAECa@?_BEcPAoGJib@DoT?{E`B@|@A~DAbB@fADpBTn@JzBn@~Cz@hAFtAKdDo@hFcAjDg@xBO`HE~JE~RObf@Yr_@WbVOAuBl@e|CA[H{YBuDJ_p@BuRGc@OQSI_ACsKAkKB",""
"2003 Honda Civic","6550 South Mountain Road, Mesa, AZ 85212, USA","2013-12-10 10:12 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2013-12-10 10:36 PM","16.05","23.51","1.49","33.17","0.48","0","0","5","0","0","33.29642","-111.59266","119.9","33.34454","-111.78196","65","sefjEzlbhTfPExGDd@DRNJVB`LMfm@Opi@@ZQpt@[taBAzFmg@X}j@\}OH}]TuIA}TIcEB{H`@eE?wA?aB?@^AnKGp[EzYDjWGj@GnFA|D[?{DBgLJmID}FCmACsC@yD?aCCBf@Fh@X|Av@~CVv@|BjF|A`Ed@rApA|Eb@tBR^fA~Gv@vGp@|IFz@J~BLlF@fC?vh@@dy@A~Y?vnA?j}@DtJ\bTE\Ah@CvTGzGEfEEAMAcA?QDKHy@@{G@sJF_HHkEAgDEJtF?pNBtXAnCMf@AlA@lRB~NF|O?xN@vNBpm@@jMAjF@jKB~JBpULzhAFvVFti@HbHHrBDzO?dA_B?mGEoBKeAGg@CuBAcDAGBIHcCCeBAuCAaEEoDC?mB@{@A]_@uCU{D?sCHmBk@AWEuBm@d@gC@]AgHBk@LaAd@cB",""
"2003 Honda Civic","372 East Mesquite Street, Gilbert, AZ 85296, USA","2013-12-10 10:55 AM","6550 South Mountain Road, Mesa, AZ 85212, USA","2013-12-10 11:21 AM","15.98","25.13","1.49","33.40","0.48","0","0","0","0","0","33.34461","-111.78214","5","33.29642","-111.59266","5","qqojE`ngiTW~@M`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBnDB`EDtC@dB@bCBFHBDD?bDBrDHnCNhCBpFBZ??a@CcNAoBMwDEkHEoc@EqRAyNEa`@Iwb@Cye@EkWCuy@CoT?}ICmOCcRCgGImA?qKAmZ?wDKuFbFFnC?bDCjFI~OEx@ALFLBvA@zE?@aAS{Cy@_LWkEW_IG_CEOEII}DQaKEiCCsIAk`@@yhB?a[?}s@?{b@AgMGoEQuEOeCi@mHa@sDDU?Iu@iFoC_QkAeI[mEc@}Ef@?hEAvKMdRKlEEByDAoGEc@A}FCmO@uJJwj@@oKnC?lFA~KBtUGpDExBOpQIrROp\SpUOzg@[vCCCW@{FZuaBPqt@A[Jw[Jag@D_SCaLKWSOe@EyGEgPD",""
"2003 Honda Civic","20838-21590 East Pecos Road, Mesa, AZ 85212, USA","2013-12-09 10:03 PM","372 East Mesquite Street, Gilbert, AZ 85296, USA","2013-12-09 10:22 PM","13.34","19.22","1.21","34.11","0.40","2","0","0","0","0","33.29219","-111.62503","307.2","33.34461","-111.78214","10","akejElwhhTOxy@A|AaVLmUNqUL_[Rwf@Xa\McEB{DV{CHeB?}F?@zFEnTKhb@FrX?~AEXGlECpFkC@sIH{KHiHAsAEsC?uE@eCCJpAv@|D^nA`AbCnCrGn@hBt@dCtA`GNRH`@X|Ap@~E\nCZjDd@|GJbBJdEFlD@lE?~xAAd_@?|dC?~LHxGXdQCLCb@@nAMvZEhFKC}@?]BMJeGBeLDsFHsF?kBC}AAJpF?`B?zD@rZ?dD?bCIXEV?n@@rOHp_@@dGAbEBlK@x[Dlj@C`MBbKDlWFla@D``@Fh[D~d@BfKB`BJlCDzM@`C?RQ?_FCwA?aCImBM{BCkDCUN{IEuKK@wDY}BSqBGwACcA?wAB{@FcA]?YCWEiBk@\eBHq@AuHFmA`@_B",""
